Transaction_ID,Customer_ID,Transaction_Date,Fraudulent,Split
T104577,CUST6635,2023-03-31 00:14:00,1,train
T100327,CUST9211,2023-03-31 00:54:00,0,train
T100736,CUST7545,2023-03-31 03:10:00,1,train
T101079,CUST4963,2023-03-31 04:01:00,0,train
T103076,CUST2123,2023-03-31 04:48:00,0,train
T104874,CUST6474,2023-03-31 09:23:00,0,train
T104051,CUST2773,2023-03-31 09:25:00,0,train
T103589,CUST4305,2023-03-31 14:41:00,0,train
T101869,CUST5742,2023-03-31 17:11:00,0,train
T102345,CUST3051,2023-03-31 17:41:00,0,train
T104763,CUST4107,2023-03-31 20:40:00,0,train
T104267,CUST4103,2023-03-31 23:12:00,0,train
T103054,CUST3310,2023-04-01 00:32:00,0,train
T104441,CUST4221,2023-04-01 06:59:00,0,train
T100037,CUST8245,2023-04-01 07:08:00,0,train
T100972,CUST6181,2023-04-01 11:18:00,0,train
T102616,CUST1233,2023-04-01 13:59:00,0,train
T103637,CUST3765,2023-04-01 15:55:00,0,train
T104555,CUST7424,2023-04-01 22:01:00,0,train
T102169,CUST5698,2023-04-01 22:59:00,0,train
T104707,CUST5665,2023-04-02 02:32:00,0,train
T100956,CUST1392,2023-04-02 03:21:00,0,train
T100621,CUST1005,2023-04-02 05:06:00,0,train
T104927,CUST6483,2023-04-02 06:00:00,1,train
T103757,CUST9546,2023-04-02 06:17:00,0,train
T102913,CUST8239,2023-04-02 10:36:00,0,train
T102374,CUST8732,2023-04-02 11:37:00,0,train
T100058,CUST2571,2023-04-02 13:38:00,0,train
T104011,CUST6829,2023-04-02 14:57:00,0,train
T102749,CUST7476,2023-04-02 16:10:00,0,train
T103276,CUST2747,2023-04-02 20:41:00,0,train
T103911,CUST8941,2023-04-02 21:01:00,0,train
T101828,CUST7972,2023-04-02 21:30:00,1,train
T101576,CUST7279,2023-04-02 22:08:00,0,train
T101058,CUST8028,2023-04-02 23:34:00,0,train
T104439,CUST1900,2023-04-02 23:59:00,0,train
T103629,CUST7039,2023-04-03 06:52:00,0,train
T100494,CUST7218,2023-04-03 12:18:00,1,train
T104467,CUST4972,2023-04-03 12:58:00,0,train
T100515,CUST5170,2023-04-03 17:32:00,0,train
T103020,CUST8136,2023-04-03 18:43:00,0,train
T104281,CUST6368,2023-04-04 03:08:00,0,train
T103292,CUST7305,2023-04-04 05:59:00,1,train
T104738,CUST2562,2023-04-04 06:52:00,0,train
T100468,CUST3623,2023-04-04 08:07:00,0,train
T102533,CUST1626,2023-04-04 13:41:00,0,train
T103557,CUST4183,2023-04-04 14:14:00,0,train
T102185,CUST8018,2023-04-04 19:45:00,0,train
T102892,CUST5070,2023-04-04 23:43:00,0,train
T102873,CUST7832,2023-04-05 00:52:00,1,train
T104604,CUST2580,2023-04-05 01:55:00,0,train
T101454,CUST3629,2023-04-05 03:01:00,0,train
T102830,CUST7393,2023-04-05 04:06:00,0,train
T104940,CUST3653,2023-04-05 04:44:00,0,train
T102656,CUST2699,2023-04-05 06:39:00,0,train
T104581,CUST7419,2023-04-05 07:06:00,0,train
T103391,CUST2104,2023-04-05 12:34:00,0,train
T102447,CUST6633,2023-04-05 13:03:00,0,train
T103442,CUST1230,2023-04-05 16:07:00,1,train
T103620,CUST5309,2023-04-05 16:29:00,0,train
T100063,CUST2607,2023-04-05 16:54:00,0,train
T104273,CUST8089,2023-04-05 17:53:00,0,train
T101917,CUST1540,2023-04-05 18:01:00,0,train
T100575,CUST5355,2023-04-05 22:06:00,0,train
T101903,CUST8256,2023-04-05 22:38:00,0,train
T104289,CUST9068,2023-04-05 23:28:00,0,train
T101094,CUST2849,2023-04-06 02:47:00,0,train
T104716,CUST2482,2023-04-06 03:22:00,1,train
T104301,CUST8240,2023-04-06 04:12:00,1,train
T100545,CUST4937,2023-04-06 06:47:00,0,train
T103883,CUST5679,2023-04-06 07:09:00,0,train
T101388,CUST5995,2023-04-06 07:29:00,0,train
T100674,CUST6624,2023-04-06 07:59:00,0,train
T101970,CUST9746,2023-04-06 08:11:00,0,train
T104146,CUST9579,2023-04-06 09:16:00,0,train
T101243,CUST8076,2023-04-06 11:21:00,0,train
T102235,CUST2874,2023-04-06 12:10:00,0,train
T101298,CUST9587,2023-04-06 14:15:00,0,train
T100322,CUST5947,2023-04-06 16:03:00,0,train
T102267,CUST4484,2023-04-06 16:48:00,0,train
T102483,CUST2572,2023-04-06 17:02:00,0,train
T104349,CUST4214,2023-04-06 19:24:00,0,train
T102174,CUST3916,2023-04-06 20:10:00,0,train
T103209,CUST1050,2023-04-06 21:19:00,0,train
T102546,CUST6368,2023-04-07 00:53:00,0,train
T102261,CUST2026,2023-04-07 02:45:00,0,train
T103455,CUST5160,2023-04-07 06:09:00,0,train
T101458,CUST9666,2023-04-07 06:19:00,0,train
T104587,CUST2066,2023-04-07 06:19:00,0,train
T100657,CUST7672,2023-04-07 12:23:00,0,train
T102281,CUST2615,2023-04-07 15:30:00,0,train
T104292,CUST8054,2023-04-07 15:49:00,0,train
T104529,CUST9540,2023-04-07 15:57:00,0,train
T102300,CUST3501,2023-04-07 16:25:00,0,train
T101526,CUST4603,2023-04-07 17:33:00,0,train
T104703,CUST5967,2023-04-07 22:41:00,0,train
T103286,CUST6947,2023-04-07 22:52:00,0,train
T102582,CUST8266,2023-04-08 07:09:00,0,train
T100291,CUST1418,2023-04-08 07:17:00,0,train
T102055,CUST4578,2023-04-08 10:16:00,1,train
T101587,CUST1100,2023-04-08 11:22:00,0,train
T102677,CUST7730,2023-04-08 12:14:00,0,train
T103340,CUST5152,2023-04-08 13:30:00,0,train
T103329,CUST9084,2023-04-08 14:33:00,0,train
T101566,CUST2259,2023-04-08 16:07:00,0,train
T102534,CUST1835,2023-04-08 17:19:00,0,train
T102825,CUST8154,2023-04-08 17:58:00,0,train
T104994,CUST1920,2023-04-08 18:30:00,0,train
T104993,CUST1077,2023-04-09 05:06:00,0,train
T103556,CUST4287,2023-04-09 08:43:00,0,train
T103311,CUST7377,2023-04-09 11:19:00,0,train
T100765,CUST4730,2023-04-09 13:13:00,0,train
T103119,CUST6521,2023-04-09 13:29:00,0,train
T103247,CUST5781,2023-04-09 14:49:00,0,train
T103342,CUST1166,2023-04-09 16:56:00,0,train
T101772,CUST2021,2023-04-09 18:44:00,1,train
T101698,CUST1136,2023-04-09 19:22:00,0,train
T103298,CUST4301,2023-04-10 00:38:00,0,train
T101480,CUST9537,2023-04-10 02:10:00,1,train
T100784,CUST6491,2023-04-10 04:25:00,0,train
T102164,CUST6175,2023-04-10 07:17:00,0,train
T104351,CUST4912,2023-04-10 10:54:00,0,train
T104597,CUST4691,2023-04-10 12:30:00,0,train
T104799,CUST7340,2023-04-10 13:43:00,0,train
T102927,CUST3701,2023-04-10 18:34:00,0,train
T102236,CUST3459,2023-04-10 20:07:00,1,train
T102739,CUST2774,2023-04-11 01:29:00,1,train
T101085,CUST8689,2023-04-11 05:22:00,1,train
T103554,CUST3262,2023-04-11 07:22:00,0,train
T103183,CUST5030,2023-04-11 07:32:00,0,train
T103456,CUST5690,2023-04-11 12:01:00,0,train
T101807,CUST1917,2023-04-11 16:59:00,0,train
T103899,CUST9843,2023-04-11 21:06:00,0,train
T103672,CUST7173,2023-04-12 01:05:00,0,train
T102278,CUST3474,2023-04-12 01:31:00,0,train
T103769,CUST4923,2023-04-12 05:23:00,0,train
T103090,CUST4342,2023-04-12 07:28:00,0,train
T103186,CUST2397,2023-04-12 09:44:00,0,train
T101114,CUST7572,2023-04-12 12:44:00,0,train
T103950,CUST2200,2023-04-12 14:01:00,0,train
T103674,CUST8113,2023-04-12 15:31:00,0,train
T100103,CUST9981,2023-04-12 20:40:00,0,train
T101233,CUST7913,2023-04-13 01:27:00,0,train
T101952,CUST9258,2023-04-13 02:23:00,1,train
T102515,CUST5795,2023-04-13 05:43:00,0,train
T103699,CUST2590,2023-04-13 06:03:00,1,train
T104094,CUST4815,2023-04-13 08:54:00,0,train
T104022,CUST4703,2023-04-13 10:33:00,0,train
T103835,CUST9694,2023-04-13 11:19:00,0,train
T103244,CUST7857,2023-04-13 11:21:00,0,train
T104915,CUST4249,2023-04-13 11:31:00,1,train
T103777,CUST9882,2023-04-13 16:43:00,0,train
T102731,CUST2922,2023-04-13 19:20:00,0,train
T104920,CUST6074,2023-04-13 20:01:00,0,train
T102676,CUST9792,2023-04-13 21:52:00,0,train
T104672,CUST3777,2023-04-13 21:56:00,0,train
T102355,CUST9309,2023-04-13 23:42:00,0,train
T103585,CUST3560,2023-04-14 03:40:00,0,train
T103524,CUST3787,2023-04-14 10:25:00,0,train
T100800,CUST3205,2023-04-14 12:01:00,0,train
T104189,CUST2348,2023-04-14 16:28:00,0,train
T102487,CUST5337,2023-04-14 17:02:00,0,train
T104098,CUST8991,2023-04-14 22:21:00,0,train
T104030,CUST8697,2023-04-14 22:51:00,0,train
T104303,CUST2466,2023-04-14 23:22:00,0,train
T100989,CUST2761,2023-04-14 23:59:00,0,train
T102009,CUST2897,2023-04-15 02:06:00,1,train
T101678,CUST8552,2023-04-15 05:53:00,0,train
T102422,CUST5284,2023-04-15 06:49:00,0,train
T104435,CUST4372,2023-04-15 08:11:00,0,train
T100245,CUST4652,2023-04-15 08:12:00,0,train
T100446,CUST5107,2023-04-15 08:13:00,0,train
T102482,CUST9689,2023-04-15 10:19:00,0,train
T100860,CUST3361,2023-04-15 17:14:00,0,train
T104904,CUST6967,2023-04-15 17:32:00,0,train
T100919,CUST9901,2023-04-15 22:13:00,0,train
T102129,CUST8830,2023-04-15 23:09:00,0,train
T101481,CUST1501,2023-04-16 00:09:00,0,train
T101412,CUST3753,2023-04-16 02:19:00,0,train
T103743,CUST2897,2023-04-16 02:55:00,0,train
T101578,CUST6948,2023-04-16 03:35:00,1,train
T100471,CUST8791,2023-04-16 08:04:00,0,train
T102935,CUST6465,2023-04-16 14:23:00,0,train
T104392,CUST7767,2023-04-16 14:44:00,0,train
T101938,CUST4017,2023-04-16 17:28:00,0,train
T103170,CUST4130,2023-04-16 17:46:00,0,train
T103139,CUST8441,2023-04-16 18:06:00,0,train
T104743,CUST3865,2023-04-16 21:54:00,0,train
T101994,CUST8189,2023-04-16 23:21:00,0,train
T102742,CUST9075,2023-04-17 01:34:00,0,train
T102177,CUST3110,2023-04-17 02:33:00,0,train
T101075,CUST5164,2023-04-17 04:11:00,0,train
T100051,CUST9085,2023-04-17 07:52:00,0,train
T104442,CUST9984,2023-04-17 09:05:00,0,train
T104358,CUST3502,2023-04-17 09:47:00,0,train
T101724,CUST1667,2023-04-17 10:32:00,0,train
T100756,CUST1828,2023-04-17 13:15:00,0,train
T102356,CUST5464,2023-04-17 13:16:00,0,train
T102419,CUST1211,2023-04-17 13:51:00,0,train
T100453,CUST8205,2023-04-17 14:09:00,0,train
T100722,CUST3995,2023-04-17 19:04:00,1,train
T103644,CUST3984,2023-04-18 01:28:00,1,train
T102360,CUST6272,2023-04-18 05:58:00,0,train
T102704,CUST2535,2023-04-18 06:17:00,0,train
T102319,CUST3935,2023-04-18 06:26:00,0,train
T103356,CUST1566,2023-04-18 11:12:00,0,train
T103995,CUST7204,2023-04-18 16:38:00,0,train
T102774,CUST4411,2023-04-18 20:46:00,0,train
T101428,CUST5227,2023-04-18 22:00:00,0,train
T100620,CUST2297,2023-04-18 22:35:00,0,train
T104923,CUST9987,2023-04-18 23:14:00,0,train
T100573,CUST7327,2023-04-18 23:59:00,0,train
T103879,CUST2073,2023-04-19 01:44:00,0,train
T102745,CUST2490,2023-04-19 04:13:00,1,train
T100304,CUST9094,2023-04-19 06:11:00,0,train
T104798,CUST5924,2023-04-19 07:29:00,0,train
T101862,CUST9914,2023-04-19 17:56:00,0,train
T100665,CUST1937,2023-04-19 19:02:00,0,train
T103854,CUST5939,2023-04-19 23:07:00,0,train
T103480,CUST1419,2023-04-19 23:46:00,0,train
T102588,CUST4069,2023-04-19 23:54:00,0,train
T104571,CUST2798,2023-04-20 03:06:00,1,train
T102314,CUST6537,2023-04-20 04:25:00,0,train
T102091,CUST6285,2023-04-20 04:43:00,1,train
T101854,CUST7080,2023-04-20 04:53:00,0,train
T101460,CUST6455,2023-04-20 05:27:00,0,train
T104676,CUST3462,2023-04-20 05:34:00,1,train
T104474,CUST7098,2023-04-20 06:19:00,1,train
T104248,CUST5068,2023-04-20 07:23:00,0,train
T103988,CUST9139,2023-04-20 12:29:00,0,train
T100953,CUST5190,2023-04-20 21:09:00,0,train
T100013,CUST4855,2023-04-20 21:27:00,0,train
T100858,CUST9644,2023-04-21 04:40:00,0,train
T104770,CUST5277,2023-04-21 06:03:00,0,train
T100781,CUST9916,2023-04-21 06:44:00,0,train
T103963,CUST5941,2023-04-21 09:12:00,0,train
T103395,CUST8267,2023-04-21 10:02:00,0,train
T101914,CUST1253,2023-04-21 14:57:00,0,train
T102038,CUST5201,2023-04-21 17:48:00,0,train
T100433,CUST6585,2023-04-21 22:03:00,0,train
T101685,CUST9801,2023-04-21 22:25:00,0,train
T104612,CUST9572,2023-04-21 23:38:00,0,train
T102522,CUST1541,2023-04-22 00:51:00,1,train
T100403,CUST3292,2023-04-22 01:16:00,0,train
T103200,CUST7975,2023-04-22 08:01:00,0,train
T102992,CUST2905,2023-04-22 08:43:00,0,train
T102311,CUST9454,2023-04-22 13:55:00,0,train
T103357,CUST9330,2023-04-22 15:30:00,0,train
T104975,CUST4579,2023-04-22 19:20:00,0,train
T103543,CUST6875,2023-04-22 20:40:00,0,train
T102501,CUST5363,2023-04-23 09:06:00,0,train
T100733,CUST9437,2023-04-23 10:26:00,0,train
T101918,CUST9977,2023-04-23 10:39:00,0,train
T103928,CUST8701,2023-04-23 11:06:00,0,train
T104685,CUST6105,2023-04-23 11:14:00,0,train
T103176,CUST3314,2023-04-23 12:53:00,0,train
T103027,CUST2177,2023-04-23 13:23:00,1,train
T101539,CUST4728,2023-04-23 16:11:00,0,train
T102653,CUST8399,2023-04-23 18:19:00,0,train
T104614,CUST2232,2023-04-23 22:28:00,0,train
T100093,CUST8530,2023-04-24 01:43:00,0,train
T103221,CUST3310,2023-04-24 02:53:00,0,train
T104068,CUST1153,2023-04-24 03:10:00,0,train
T100833,CUST1693,2023-04-24 03:49:00,0,train
T104903,CUST2101,2023-04-24 05:09:00,0,train
T103821,CUST8301,2023-04-24 07:51:00,0,train
T103098,CUST8763,2023-04-24 10:42:00,0,train
T102032,CUST8423,2023-04-24 10:43:00,0,train
T101782,CUST2615,2023-04-24 11:49:00,0,train
T103925,CUST4094,2023-04-24 13:09:00,0,train
T104594,CUST6354,2023-04-24 14:32:00,0,train
T100256,CUST8208,2023-04-24 15:33:00,0,train
T100498,CUST2194,2023-04-24 20:06:00,0,train
T100442,CUST7342,2023-04-24 21:35:00,0,train
T104765,CUST1364,2023-04-25 04:15:00,1,train
T102428,CUST4527,2023-04-25 06:30:00,0,train
T103730,CUST9441,2023-04-25 07:45:00,0,train
T103384,CUST3653,2023-04-25 08:56:00,0,train
T102127,CUST4715,2023-04-25 09:36:00,0,train
T100068,CUST9580,2023-04-25 10:57:00,0,train
T103219,CUST2867,2023-04-25 15:12:00,0,train
T102316,CUST4541,2023-04-25 16:11:00,0,train
T101542,CUST3327,2023-04-25 18:01:00,0,train
T100582,CUST3244,2023-04-25 23:08:00,0,train
T100298,CUST6107,2023-04-25 23:57:00,0,train
T101910,CUST5253,2023-04-26 03:19:00,0,train
T102514,CUST5109,2023-04-26 04:14:00,0,train
T102437,CUST6989,2023-04-26 06:14:00,1,train
T104528,CUST5952,2023-04-26 09:52:00,0,train
T103608,CUST8444,2023-04-26 10:55:00,0,train
T100475,CUST6478,2023-04-26 11:10:00,0,train
T104522,CUST3420,2023-04-26 13:15:00,0,train
T104978,CUST9206,2023-04-26 16:25:00,0,train
T102255,CUST2303,2023-04-26 17:12:00,0,train
T102207,CUST1612,2023-04-26 20:38:00,0,train
T103155,CUST4279,2023-04-26 22:32:00,0,train
T103979,CUST9307,2023-04-26 23:01:00,0,train
T103673,CUST4277,2023-04-27 01:07:00,1,train
T100276,CUST6214,2023-04-27 01:11:00,1,train
T101921,CUST5446,2023-04-27 01:12:00,0,train
T103871,CUST7298,2023-04-27 02:04:00,0,train
T100909,CUST4860,2023-04-27 11:42:00,0,train
T101689,CUST9439,2023-04-27 11:44:00,0,train
T101380,CUST1550,2023-04-27 11:59:00,0,train
T101895,CUST3706,2023-04-27 18:23:00,0,train
T104123,CUST7421,2023-04-27 18:49:00,0,train
T104504,CUST2500,2023-04-27 20:57:00,0,train
T101846,CUST4483,2023-04-28 01:15:00,1,train
T101834,CUST2474,2023-04-28 04:02:00,0,train
T104613,CUST5699,2023-04-28 10:02:00,0,train
T103587,CUST1882,2023-04-28 10:16:00,0,train
T104043,CUST3570,2023-04-28 10:18:00,0,train
T103116,CUST5571,2023-04-28 17:41:00,0,train
T104638,CUST2443,2023-04-28 18:45:00,0,train
T100852,CUST2250,2023-04-28 19:01:00,0,train
T101582,CUST8202,2023-04-28 21:26:00,0,train
T101713,CUST3691,2023-04-28 22:03:00,0,train
T100236,CUST7848,2023-04-28 23:44:00,0,train
T100806,CUST9071,2023-04-29 00:58:00,1,train
T102122,CUST8594,2023-04-29 02:42:00,0,train
T100865,CUST8097,2023-04-29 04:10:00,0,train
T100885,CUST1708,2023-04-29 05:29:00,0,train
T104082,CUST9767,2023-04-29 06:24:00,0,train
T101893,CUST4640,2023-04-29 08:51:00,0,train
T100161,CUST3907,2023-04-29 09:04:00,0,train
T101055,CUST1793,2023-04-29 11:56:00,0,train
T103166,CUST5979,2023-04-29 12:21:00,0,train
T100610,CUST4402,2023-04-29 21:38:00,0,train
T100173,CUST8045,2023-04-30 00:35:00,1,train
T104460,CUST1104,2023-04-30 01:10:00,0,train
T101739,CUST7765,2023-04-30 05:37:00,1,train
T100779,CUST8205,2023-04-30 06:57:00,0,train
T101062,CUST2309,2023-04-30 06:59:00,0,train
T102062,CUST6869,2023-04-30 07:15:00,0,train
T100499,CUST6464,2023-04-30 07:51:00,0,train
T104953,CUST9457,2023-04-30 08:12:00,0,train
T100491,CUST9803,2023-04-30 08:14:00,0,train
T100965,CUST7357,2023-04-30 11:15:00,0,train
T101798,CUST6955,2023-04-30 14:57:00,0,train
T104129,CUST6405,2023-04-30 19:37:00,0,train
T104907,CUST7219,2023-05-01 02:51:00,0,train
T103355,CUST1581,2023-05-01 03:15:00,1,train
T104376,CUST1580,2023-05-01 04:22:00,0,train
T104047,CUST6633,2023-05-01 07:03:00,0,train
T101020,CUST6358,2023-05-01 09:25:00,0,train
T101595,CUST6675,2023-05-01 12:35:00,0,train
T100303,CUST1484,2023-05-01 16:31:00,0,train
T100619,CUST9369,2023-05-01 17:36:00,0,train
T104021,CUST1815,2023-05-01 18:18:00,0,train
T101541,CUST5990,2023-05-01 18:36:00,0,train
T100233,CUST1503,2023-05-01 19:45:00,0,train
T104326,CUST7147,2023-05-01 19:55:00,0,train
T103815,CUST5390,2023-05-01 21:15:00,0,train
T104449,CUST8821,2023-05-01 23:26:00,0,train
T102397,CUST1053,2023-05-02 03:41:00,0,train
T101960,CUST3301,2023-05-02 03:53:00,0,train
T102685,CUST2261,2023-05-02 06:18:00,0,train
T104806,CUST5301,2023-05-02 06:27:00,0,train
T104395,CUST8771,2023-05-02 07:14:00,0,train
T102508,CUST9323,2023-05-02 07:30:00,0,train
T102897,CUST5464,2023-05-02 08:00:00,0,train
T104751,CUST1863,2023-05-02 10:23:00,0,train
T100212,CUST7566,2023-05-02 11:31:00,0,train
T100319,CUST3805,2023-05-02 12:39:00,0,train
T100999,CUST6148,2023-05-02 12:53:00,0,train
T100230,CUST1325,2023-05-02 14:52:00,0,train
T104006,CUST3614,2023-05-02 14:58:00,0,train
T103481,CUST7173,2023-05-02 15:27:00,0,train
T101398,CUST9502,2023-05-02 16:03:00,0,train
T101824,CUST3907,2023-05-02 17:09:00,0,train
T100711,CUST1548,2023-05-02 19:41:00,0,train
T104735,CUST5995,2023-05-03 00:19:00,1,train
T100361,CUST1100,2023-05-03 00:39:00,0,train
T101348,CUST1953,2023-05-03 02:12:00,0,train
T104329,CUST2781,2023-05-03 04:34:00,1,train
T104308,CUST1148,2023-05-03 05:57:00,0,train
T103502,CUST8712,2023-05-03 06:56:00,0,train
T103359,CUST6302,2023-05-03 08:37:00,0,train
T102317,CUST7517,2023-05-03 08:58:00,0,train
T104616,CUST3222,2023-05-03 09:47:00,0,train
T100100,CUST3365,2023-05-03 11:18:00,0,train
T104696,CUST9042,2023-05-03 13:33:00,1,train
T102652,CUST5481,2023-05-03 15:13:00,0,train
T101261,CUST6073,2023-05-03 21:57:00,0,train
T104724,CUST2107,2023-05-04 06:51:00,0,train
T103845,CUST9838,2023-05-04 08:26:00,0,train
T104802,CUST9185,2023-05-04 11:05:00,0,train
T104375,CUST1530,2023-05-04 13:31:00,0,train
T101031,CUST2198,2023-05-04 13:53:00,0,train
T101488,CUST5582,2023-05-04 14:29:00,0,train
T103004,CUST4709,2023-05-04 15:31:00,0,train
T100435,CUST4594,2023-05-04 15:55:00,0,train
T103302,CUST9547,2023-05-04 16:31:00,0,train
T100943,CUST4337,2023-05-04 17:01:00,0,train
T103239,CUST4253,2023-05-04 21:48:00,0,train
T101891,CUST2582,2023-05-04 22:05:00,0,train
T103293,CUST2536,2023-05-05 01:03:00,1,train
T101059,CUST3043,2023-05-05 01:28:00,0,train
T101606,CUST6983,2023-05-05 02:10:00,0,train
T100962,CUST5368,2023-05-05 02:24:00,1,train
T100126,CUST1719,2023-05-05 02:58:00,0,train
T100202,CUST4394,2023-05-05 06:21:00,0,train
T101318,CUST1296,2023-05-05 06:44:00,0,train
T100841,CUST2273,2023-05-05 16:56:00,0,train
T100513,CUST8211,2023-05-05 21:50:00,0,train
T104093,CUST7959,2023-05-05 22:49:00,0,train
T103135,CUST3608,2023-05-05 23:47:00,0,train
T101506,CUST9221,2023-05-06 00:10:00,1,train
T101662,CUST3959,2023-05-06 01:55:00,0,train
T101283,CUST8638,2023-05-06 02:35:00,0,train
T102475,CUST1543,2023-05-06 03:33:00,0,train
T100415,CUST6952,2023-05-06 03:55:00,1,train
T101459,CUST5382,2023-05-06 09:13:00,0,train
T103218,CUST5969,2023-05-06 09:41:00,0,train
T104634,CUST9102,2023-05-06 10:04:00,0,train
T103256,CUST3376,2023-05-06 13:38:00,1,train
T100278,CUST2451,2023-05-06 14:40:00,0,train
T100612,CUST5543,2023-05-06 22:23:00,0,train
T101117,CUST4368,2023-05-07 00:06:00,0,train
T102406,CUST2380,2023-05-07 02:28:00,0,train
T103477,CUST7512,2023-05-07 02:50:00,0,train
T102984,CUST1953,2023-05-07 05:44:00,0,train
T101358,CUST5258,2023-05-07 06:59:00,0,train
T102024,CUST5322,2023-05-07 09:02:00,0,train
T101646,CUST7159,2023-05-07 09:39:00,0,train
T102558,CUST5379,2023-05-07 09:57:00,0,train
T102436,CUST5150,2023-05-07 14:03:00,0,train
T100644,CUST1001,2023-05-07 15:38:00,0,train
T103713,CUST3578,2023-05-07 15:59:00,0,train
T100175,CUST3844,2023-05-07 16:01:00,0,train
T104715,CUST5181,2023-05-07 19:33:00,0,train
T101792,CUST1238,2023-05-07 19:52:00,0,train
T103037,CUST6024,2023-05-07 20:37:00,0,train
T104452,CUST9278,2023-05-07 20:49:00,0,train
T103190,CUST1213,2023-05-07 22:28:00,0,train
T102295,CUST6003,2023-05-07 22:58:00,0,train
T100662,CUST9563,2023-05-07 23:28:00,0,train
T101806,CUST2077,2023-05-08 05:31:00,0,train
T103662,CUST5942,2023-05-08 07:51:00,0,train
T104347,CUST7665,2023-05-08 11:09:00,0,train
T100813,CUST1306,2023-05-08 12:40:00,0,train
T103975,CUST9147,2023-05-08 15:45:00,0,train
T104480,CUST8977,2023-05-08 19:26:00,0,train
T102074,CUST2926,2023-05-08 21:42:00,0,train
T100868,CUST2520,2023-05-08 22:04:00,0,train
T100602,CUST5307,2023-05-08 22:19:00,0,train
T101668,CUST6745,2023-05-09 03:26:00,1,train
T102333,CUST1655,2023-05-09 09:34:00,0,train
T100184,CUST7664,2023-05-09 10:51:00,0,train
T103640,CUST1710,2023-05-09 13:03:00,0,train
T102409,CUST8150,2023-05-09 13:17:00,0,train
T103611,CUST6737,2023-05-09 14:34:00,0,train
T102716,CUST4585,2023-05-09 15:21:00,0,train
T102287,CUST7262,2023-05-09 18:00:00,0,train
T100788,CUST6572,2023-05-09 19:47:00,0,train
T104849,CUST6541,2023-05-09 21:21:00,0,train
T101003,CUST4687,2023-05-09 22:35:00,0,train
T100467,CUST9278,2023-05-09 23:01:00,0,train
T102920,CUST1411,2023-05-10 01:20:00,1,train
T100456,CUST4140,2023-05-10 03:09:00,0,train
T100308,CUST7850,2023-05-10 05:14:00,0,train
T103515,CUST3853,2023-05-10 05:49:00,0,train
T103249,CUST7079,2023-05-10 06:29:00,1,train
T104573,CUST8123,2023-05-10 08:19:00,0,train
T104655,CUST2155,2023-05-10 09:13:00,0,train
T102028,CUST4864,2023-05-10 09:33:00,0,train
T101352,CUST2701,2023-05-10 11:41:00,0,train
T104987,CUST1551,2023-05-10 13:31:00,0,train
T100295,CUST8928,2023-05-10 14:49:00,0,train
T102699,CUST9996,2023-05-10 15:40:00,0,train
T102201,CUST9967,2023-05-10 16:16:00,0,train
T100971,CUST4339,2023-05-10 18:50:00,0,train
T102088,CUST1266,2023-05-10 22:17:00,0,train
T102370,CUST5522,2023-05-11 04:44:00,1,train
T100939,CUST5522,2023-05-11 06:43:00,0,train
T102364,CUST6041,2023-05-11 07:47:00,0,train
T103338,CUST3987,2023-05-11 10:23:00,0,train
T100211,CUST4511,2023-05-11 10:36:00,0,train
T102728,CUST6232,2023-05-11 12:04:00,0,train
T102569,CUST8739,2023-05-11 15:31:00,0,train
T103193,CUST6536,2023-05-11 15:34:00,0,train
T102811,CUST9026,2023-05-11 19:19:00,0,train
T104212,CUST3250,2023-05-11 21:05:00,0,train
T101317,CUST7226,2023-05-12 03:28:00,0,train
T104876,CUST1265,2023-05-12 03:50:00,0,train
T104519,CUST9115,2023-05-12 04:52:00,0,train
T103271,CUST7263,2023-05-12 07:14:00,0,train
T102509,CUST6693,2023-05-12 08:17:00,0,train
T103970,CUST4089,2023-05-12 08:17:00,0,train
T102548,CUST7111,2023-05-12 09:40:00,0,train
T103904,CUST8947,2023-05-12 09:54:00,0,train
T100580,CUST7310,2023-05-12 10:57:00,0,train
T104364,CUST5845,2023-05-12 11:19:00,0,train
T103191,CUST1652,2023-05-12 16:38:00,0,train
T102199,CUST5661,2023-05-12 18:16:00,0,train
T104592,CUST6886,2023-05-12 22:24:00,0,train
T103666,CUST6655,2023-05-13 05:57:00,0,train
T103380,CUST7336,2023-05-13 06:56:00,0,train
T104618,CUST3657,2023-05-13 09:34:00,0,train
T101441,CUST8026,2023-05-13 09:38:00,0,train
T100937,CUST3293,2023-05-13 09:43:00,0,train
T102064,CUST7343,2023-05-13 10:28:00,0,train
T102595,CUST5147,2023-05-13 10:57:00,1,train
T104081,CUST2715,2023-05-13 12:58:00,0,train
T101934,CUST4614,2023-05-13 13:08:00,0,train
T101512,CUST1165,2023-05-13 13:50:00,0,train
T104760,CUST1956,2023-05-13 13:58:00,0,train
T101238,CUST9724,2023-05-13 16:32:00,0,train
T103014,CUST6042,2023-05-13 20:58:00,0,train
T104122,CUST5504,2023-05-13 21:35:00,0,train
T104432,CUST5759,2023-05-13 22:33:00,0,train
T104084,CUST8883,2023-05-14 00:18:00,0,train
T104102,CUST9510,2023-05-14 04:57:00,0,train
T104753,CUST5365,2023-05-14 05:54:00,0,train
T102338,CUST6802,2023-05-14 06:54:00,0,train
T100814,CUST4061,2023-05-14 08:49:00,1,train
T103806,CUST3645,2023-05-14 09:58:00,0,train
